created_at,field1,field2,field3
08-01-2023 02:25,41,23,41
08-01-2023 02:26,29,77,62
08-01-2023 02:27,67,37,69
08-01-2023 02:28,69,55,73
08-01-2023 02:29,26,65,50
08-01-2023 02:30,34,74,80
08-01-2023 02:31,55,70,42
08-01-2023 02:32,34,55,15
08-01-2023 02:33,48,64,68
08-01-2023 02:34,41,31,75
08-01-2023 02:35,27,44,75
08-01-2023 02:36,29,57,39
08-01-2023 02:37,48,27,53
08-01-2023 02:38,52,72,54
08-01-2023 02:39,20,32,89
08-01-2023 02:40,32,69,78
08-01-2023 02:41,59,18,22
08-01-2023 02:42,21,12,58
08-01-2023 02:43,22,45,48
08-01-2023 02:44,31,70,42
08-01-2023 02:45,41,22,69
08-01-2023 02:46,39,11,28
08-01-2023 02:47,40,25,17
08-01-2023 02:48,29,14,57
08-01-2023 02:49,47,76,66
08-01-2023 02:50,55,50,40
08-01-2023 02:51,37,51,30
08-01-2023 02:52,65,61,84
08-01-2023 02:53,57,32,28
08-01-2023 02:54,67,45,43
08-01-2023 02:55,44,48,34
08-01-2023 02:56,34,22,78
08-01-2023 02:57,56,55,69
08-01-2023 02:58,30,62,56
08-01-2023 02:59,34,18,57
08-01-2023 03:00,36,79,78
08-01-2023 03:01,21,42,87
08-01-2023 03:02,56,51,18
08-01-2023 03:03,42,32,74
08-01-2023 03:04,57,17,29
08-01-2023 03:05,29,49,53
08-01-2023 03:06,61,19,48
08-01-2023 03:07,30,34,67
08-01-2023 03:08,52,77,27
08-01-2023 03:09,31,58,66
08-01-2023 03:10,58,74,21
08-01-2023 03:11,27,16,39
08-01-2023 03:12,26,72,73
08-01-2023 03:13,37,63,85
08-01-2023 03:14,67,23,36
08-01-2023 03:15,22,16,23
08-01-2023 03:16,53,18,71
08-01-2023 03:17,35,77,37
08-01-2023 03:18,49,68,41
08-01-2023 03:19,54,19,74
08-01-2023 03:20,52,33,71
08-01-2023 03:21,40,76,51
08-01-2023 03:22,23,28,23
08-01-2023 03:23,32,17,44
08-01-2023 03:24,68,44,29
08-01-2023 03:25,39,35,73
08-01-2023 03:26,51,58,84
08-01-2023 03:27,47,75,72
08-01-2023 03:28,54,51,65
08-01-2023 03:29,66,46,36
08-01-2023 03:30,53,23,83
08-01-2023 03:31,31,49,57
08-01-2023 03:32,22,44,39
08-01-2023 03:33,28,57,31
08-01-2023 03:34,30,17,59
08-01-2023 03:35,24,23,80
08-01-2023 03:36,25,22,41
08-01-2023 03:37,51,36,22
08-01-2023 03:38,59,73,37
08-01-2023 03:39,38,69,86
08-01-2023 03:40,58,55,38
08-01-2023 03:41,46,78,49
08-01-2023 03:42,44,49,52
08-01-2023 03:43,47,78,45
08-01-2023 03:44,67,26,43
08-01-2023 03:45,67,30,49
08-01-2023 03:46,26,54,19
08-01-2023 03:47,65,73,78
08-01-2023 03:48,42,59,37
08-01-2023 03:49,66,53,43
08-01-2023 03:50,35,65,24
08-01-2023 03:51,43,59,46
08-01-2023 03:52,58,63,47
08-01-2023 03:53,65,31,16
08-01-2023 03:54,29,56,66
08-01-2023 03:55,48,29,83
08-01-2023 03:56,64,21,35
08-01-2023 03:57,63,19,41
08-01-2023 03:58,21,30,67
08-01-2023 03:59,50,34,26
08-01-2023 04:00,42,27,59
08-01-2023 04:01,69,61,25
08-01-2023 04:02,60,60,31
08-01-2023 04:03,44,15,46
08-01-2023 04:04,64,31,67
08-01-2023 04:05,53,41,35
08-01-2023 04:06,44,65,57
08-01-2023 04:07,26,52,30
08-01-2023 04:08,20,29,21
08-01-2023 04:09,67,14,57
08-01-2023 04:10,34,27,45
08-01-2023 04:11,38,45,66
08-01-2023 04:12,22,15,33
08-01-2023 04:13,52,30,49
08-01-2023 04:14,28,61,21
08-01-2023 04:15,29,46,69
08-01-2023 04:16,62,76,22
08-01-2023 04:17,24,62,51
08-01-2023 04:18,45,47,42
08-01-2023 04:19,56,20,70
08-01-2023 04:20,56,14,50
08-01-2023 04:21,48,50,38
08-01-2023 04:22,34,66,54
08-01-2023 04:23,36,63,19
08-01-2023 04:24,52,78,76
08-01-2023 04:25,46,44,78
08-01-2023 04:26,47,60,77
08-01-2023 04:27,47,43,39
08-01-2023 04:28,21,76,57
08-01-2023 04:29,68,44,50
08-01-2023 04:30,43,70,65
08-01-2023 04:31,42,54,21
08-01-2023 04:32,34,41,31
08-01-2023 04:33,29,69,38
08-01-2023 04:34,62,13,50
08-01-2023 04:35,46,57,75
08-01-2023 04:36,22,22,88
08-01-2023 04:37,59,52,74
08-01-2023 04:38,47,12,78
08-01-2023 04:39,35,11,46
08-01-2023 04:40,25,47,36
08-01-2023 04:41,24,77,79
08-01-2023 04:42,63,59,28
08-01-2023 04:43,30,68,30
08-01-2023 04:44,47,77,31
08-01-2023 04:45,27,36,41
08-01-2023 04:46,66,41,48
08-01-2023 04:47,37,63,54
08-01-2023 04:48,24,66,39
08-01-2023 04:49,28,34,59
08-01-2023 04:50,27,27,50
08-01-2023 04:51,69,18,48
08-01-2023 04:52,23,35,84
08-01-2023 04:53,60,18,60
08-01-2023 04:54,64,76,41
08-01-2023 04:55,30,74,66
08-01-2023 04:56,53,16,24
08-01-2023 04:57,40,59,33
08-01-2023 04:58,47,14,36
08-01-2023 04:59,31,75,70
08-01-2023 05:00,66,57,88
08-01-2023 05:01,51,54,71
08-01-2023 05:02,37,76,41
08-01-2023 05:03,23,14,36
08-01-2023 05:04,64,22,61
08-01-2023 05:05,36,12,62
08-01-2023 05:06,49,44,22
08-01-2023 05:07,59,65,46
08-01-2023 05:08,41,57,17
08-01-2023 05:09,22,23,44
08-01-2023 05:10,66,76,60
08-01-2023 05:11,45,39,15
08-01-2023 05:12,48,35,43
08-01-2023 05:13,25,23,41
08-01-2023 05:14,49,52,74
08-01-2023 05:15,63,68,37
08-01-2023 05:16,45,28,89
08-01-2023 05:17,51,31,36
08-01-2023 05:18,41,39,88
08-01-2023 05:19,64,28,79
08-01-2023 05:20,68,75,78
08-01-2023 05:21,29,10,41
08-01-2023 05:22,42,47,83
08-01-2023 05:23,38,26,42
08-01-2023 05:24,40,69,64
08-01-2023 05:25,36,40,34
08-01-2023 05:26,62,72,75
08-01-2023 05:27,52,56,36
08-01-2023 05:28,28,38,74
08-01-2023 05:29,27,19,33
08-01-2023 05:30,42,17,48
08-01-2023 05:31,59,30,27
08-01-2023 05:32,39,22,71
08-01-2023 05:33,54,67,21
08-01-2023 05:34,23,24,59
08-01-2023 05:35,67,54,54
08-01-2023 05:36,35,27,75
08-01-2023 05:37,65,35,55
08-01-2023 05:38,64,24,63
08-01-2023 05:39,47,57,64
08-01-2023 05:40,60,29,26
08-01-2023 05:41,24,47,38
08-01-2023 05:42,42,42,68
08-01-2023 05:43,27,43,42
08-01-2023 05:44,62,45,56
08-01-2023 05:45,61,11,76
08-01-2023 05:46,53,71,62
08-01-2023 05:47,43,10,55
08-01-2023 05:48,37,70,34
08-01-2023 05:49,58,72,57
08-01-2023 05:50,52,67,67
08-01-2023 05:51,51,57,27
08-01-2023 05:52,35,33,59
08-01-2023 05:53,31,28,28
08-01-2023 05:54,21,14,88
08-01-2023 05:55,60,13,87
08-01-2023 05:56,24,27,37
08-01-2023 05:57,58,50,78
08-01-2023 05:58,57,48,34
08-01-2023 05:59,40,78,51
08-01-2023 06:00,41,79,69
08-01-2023 06:01,23,39,78
08-01-2023 06:02,33,30,62
08-01-2023 06:03,22,50,23
08-01-2023 06:04,46,75,22
08-01-2023 06:05,63,18,84
08-01-2023 06:06,33,16,82
08-01-2023 06:07,20,17,82
08-01-2023 06:08,60,23,64
08-01-2023 06:09,34,32,61
08-01-2023 06:10,37,30,69
08-01-2023 06:11,21,26,54
08-01-2023 06:12,52,53,52
08-01-2023 06:13,65,42,22
08-01-2023 06:14,58,54,45
08-01-2023 06:15,53,36,62
08-01-2023 06:16,50,40,40
08-01-2023 06:17,48,44,39
08-01-2023 06:18,40,62,33
08-01-2023 06:19,68,37,46
08-01-2023 06:20,30,57,17
08-01-2023 06:21,61,37,19
08-01-2023 06:22,55,32,35
08-01-2023 06:23,51,72,21
08-01-2023 06:24,25,55,61
08-01-2023 06:25,23,74,86
08-01-2023 06:26,42,71,88
08-01-2023 06:27,46,70,19
08-01-2023 06:28,47,69,65
08-01-2023 06:29,66,60,58
08-01-2023 06:30,69,79,82
08-01-2023 06:31,63,23,82
08-01-2023 06:32,24,48,23
08-01-2023 06:33,67,71,72
08-01-2023 06:34,64,31,88
08-01-2023 06:35,60,14,73
08-01-2023 06:36,25,72,35
08-01-2023 06:37,56,54,15
08-01-2023 06:38,56,53,53
08-01-2023 06:39,28,23,34
08-01-2023 06:40,34,15,47
08-01-2023 06:41,66,11,43
08-01-2023 06:42,62,32,35
08-01-2023 06:43,67,20,31
08-01-2023 06:44,51,79,42
08-01-2023 06:45,60,78,53
08-01-2023 06:46,40,57,32
08-01-2023 06:47,46,30,60
08-01-2023 06:48,36,48,29
08-01-2023 06:49,30,38,67
08-01-2023 06:50,28,51,76
08-01-2023 06:51,41,51,69
08-01-2023 06:52,59,50,45
08-01-2023 06:53,65,13,27
08-01-2023 06:54,53,19,87
08-01-2023 06:55,24,29,62
08-01-2023 06:56,37,77,81
08-01-2023 06:57,46,77,32
08-01-2023 06:58,66,19,88
08-01-2023 06:59,49,24,49
08-01-2023 07:00,57,68,27
08-01-2023 07:01,29,52,84
08-01-2023 07:02,34,65,68
08-01-2023 07:03,53,37,79
08-01-2023 07:04,51,58,31
08-01-2023 07:05,36,35,89
08-01-2023 07:06,21,77,45
08-01-2023 07:07,31,14,55
08-01-2023 07:08,25,38,89
08-01-2023 07:09,56,43,20
08-01-2023 07:10,69,48,81
08-01-2023 07:11,60,40,81
08-01-2023 07:12,38,34,16
08-01-2023 07:13,57,60,31
08-01-2023 07:14,58,37,20
08-01-2023 07:15,67,72,58
08-01-2023 07:16,27,76,52
08-01-2023 07:17,64,63,68
08-01-2023 07:18,31,56,58
08-01-2023 07:19,41,65,38
08-01-2023 07:20,67,72,37
08-01-2023 07:21,69,25,55
08-01-2023 07:22,40,19,29
08-01-2023 07:23,20,67,77
08-01-2023 07:24,27,13,66
08-01-2023 07:25,67,44,74
08-01-2023 07:26,46,35,72
08-01-2023 07:27,69,62,15
08-01-2023 07:28,63,29,16
08-01-2023 07:29,55,14,60
08-01-2023 07:30,38,49,85
08-01-2023 07:31,24,62,77
08-01-2023 07:32,48,27,51
08-01-2023 07:33,20,17,85
08-01-2023 07:34,62,23,34
08-01-2023 07:35,26,67,55
08-01-2023 07:36,35,27,84
08-01-2023 07:37,51,29,52
08-01-2023 07:38,69,10,30
08-01-2023 07:39,63,45,88
08-01-2023 07:40,57,64,61
08-01-2023 07:41,47,43,57
08-01-2023 07:42,69,47,31
08-01-2023 07:43,65,69,30
08-01-2023 07:44,42,76,58
08-01-2023 07:45,28,31,20
08-01-2023 07:46,57,43,89
08-01-2023 07:47,39,59,70
08-01-2023 07:48,23,60,42
08-01-2023 07:49,21,65,84
08-01-2023 07:50,52,13,78
08-01-2023 07:51,43,68,77
08-01-2023 07:52,51,55,41
08-01-2023 07:53,52,13,34
08-01-2023 07:54,25,17,60
08-01-2023 07:55,64,41,82
08-01-2023 07:56,23,78,27
08-01-2023 07:57,37,79,34
08-01-2023 07:58,65,21,72
08-01-2023 07:59,51,32,35
08-01-2023 08:00,69,60,58
08-01-2023 08:01,67,44,77
08-01-2023 08:02,34,41,88
08-01-2023 08:03,30,68,25
08-01-2023 08:04,37,28,83
08-01-2023 08:05,30,68,37
08-01-2023 08:06,66,12,68
08-01-2023 08:07,67,52,34
08-01-2023 08:08,52,70,31
08-01-2023 08:09,26,44,79
08-01-2023 08:10,47,25,72
08-01-2023 08:11,52,12,65
08-01-2023 08:12,47,56,78
08-01-2023 08:13,22,53,75
08-01-2023 08:14,62,37,45
08-01-2023 08:15,66,31,52
08-01-2023 08:16,21,13,45
08-01-2023 08:17,28,15,61
08-01-2023 08:18,63,40,42
08-01-2023 08:19,68,11,31
08-01-2023 08:20,48,71,80
08-01-2023 08:21,44,22,84
08-01-2023 08:22,49,56,49
08-01-2023 08:23,41,13,88
08-01-2023 08:24,31,18,24
08-01-2023 08:25,28,79,64
08-01-2023 08:26,42,76,60
08-01-2023 08:27,63,52,58
08-01-2023 08:28,65,19,77
08-01-2023 08:29,36,44,21
08-01-2023 08:30,46,45,77
08-01-2023 08:31,69,25,31
08-01-2023 08:32,50,66,57
08-01-2023 08:33,22,79,46
08-01-2023 08:34,50,43,65
08-01-2023 08:35,20,33,74
08-01-2023 08:36,32,52,65
08-01-2023 08:37,62,11,30
08-01-2023 08:38,24,68,76
08-01-2023 08:39,69,62,62
08-01-2023 08:40,53,51,64
08-01-2023 08:41,43,48,48
08-01-2023 08:42,65,62,59
08-01-2023 08:43,33,25,87
08-01-2023 08:44,28,36,60
08-01-2023 08:45,66,39,50
08-01-2023 08:46,56,16,86
08-01-2023 08:47,60,23,67
08-01-2023 08:48,37,78,41
08-01-2023 08:49,50,67,30
08-01-2023 08:50,38,69,51
08-01-2023 08:51,58,17,31
08-01-2023 08:52,39,54,19
08-01-2023 08:53,39,68,69
08-01-2023 08:54,58,11,26
08-01-2023 08:55,42,60,81
08-01-2023 08:56,69,41,24
08-01-2023 08:57,58,30,22
08-01-2023 08:58,34,25,38
08-01-2023 08:59,46,46,66
08-01-2023 09:00,29,23,27
08-01-2023 09:01,69,46,72
08-01-2023 09:02,55,62,77
08-01-2023 09:03,42,47,39
08-01-2023 09:04,69,24,74
08-01-2023 09:05,45,16,48
08-01-2023 09:06,69,60,86
08-01-2023 09:07,57,33,37
08-01-2023 09:08,35,22,85
08-01-2023 09:09,41,14,67
08-01-2023 09:10,36,43,76
08-01-2023 09:11,56,64,88
08-01-2023 09:12,66,26,61
08-01-2023 09:13,40,26,61
08-01-2023 09:14,58,54,73
08-01-2023 09:15,20,10,72
08-01-2023 09:16,24,68,78
08-01-2023 09:17,59,45,47
08-01-2023 09:18,67,47,48
08-01-2023 09:19,52,17,62
08-01-2023 09:20,36,70,53
08-01-2023 09:21,48,10,80
08-01-2023 09:22,27,46,37
08-01-2023 09:23,54,42,83
08-01-2023 09:24,21,32,56
08-01-2023 09:25,67,16,18
08-01-2023 09:26,52,18,16
08-01-2023 09:27,58,74,51
08-01-2023 09:28,46,74,89
08-01-2023 09:29,46,14,70
08-01-2023 09:30,55,27,66
08-01-2023 09:31,53,64,70
08-01-2023 09:32,20,31,72
08-01-2023 09:33,26,34,60
08-01-2023 09:34,64,43,45
08-01-2023 09:35,32,60,45
08-01-2023 09:36,40,11,81
08-01-2023 09:37,20,59,77
08-01-2023 09:38,50,73,39
08-01-2023 09:39,34,48,81
08-01-2023 09:40,53,63,73
08-01-2023 09:41,54,39,66
08-01-2023 09:42,38,64,34
08-01-2023 09:43,32,62,61
08-01-2023 09:44,54,35,61
08-01-2023 09:45,48,70,32
08-01-2023 09:46,64,66,45
08-01-2023 09:47,24,64,21
08-01-2023 09:48,34,41,40
08-01-2023 09:49,64,58,48
08-01-2023 09:50,69,73,47
08-01-2023 09:51,21,54,25
08-01-2023 09:52,47,72,62
08-01-2023 09:53,23,25,67
08-01-2023 09:54,31,65,64
08-01-2023 09:55,27,49,60
08-01-2023 09:56,30,66,26
08-01-2023 09:57,63,72,28
08-01-2023 09:58,30,56,89
08-01-2023 09:59,39,10,35
08-01-2023 10:00,27,65,71
08-01-2023 10:01,49,35,36
08-01-2023 10:02,21,53,32
08-01-2023 10:03,65,25,18
08-01-2023 10:04,58,55,81
08-01-2023 10:05,32,34,81
08-01-2023 10:06,30,70,35
08-01-2023 10:07,35,36,61
08-01-2023 10:08,24,79,39
08-01-2023 10:09,30,23,72
08-01-2023 10:10,20,62,72
08-01-2023 10:11,20,38,19
08-01-2023 10:12,41,42,80
08-01-2023 10:13,43,11,72
08-01-2023 10:14,68,23,88
08-01-2023 10:15,35,79,84
08-01-2023 10:16,67,47,47
08-01-2023 10:17,51,35,47
08-01-2023 10:18,29,27,37
08-01-2023 10:19,54,66,72
08-01-2023 10:20,57,41,77
08-01-2023 10:21,30,76,71
08-01-2023 10:22,39,18,56
08-01-2023 10:23,61,32,69
08-01-2023 10:24,62,72,67
08-01-2023 10:25,58,73,18
08-01-2023 10:26,21,48,37
08-01-2023 10:27,67,34,33
08-01-2023 10:28,21,28,55
08-01-2023 10:29,22,23,55
08-01-2023 10:30,52,70,49
08-01-2023 10:31,59,71,27
08-01-2023 10:32,32,27,35
08-01-2023 10:33,41,13,36
08-01-2023 10:34,68,26,24
08-01-2023 10:35,21,41,74
08-01-2023 10:36,27,28,77
08-01-2023 10:37,53,31,88
08-01-2023 10:38,50,19,62
08-01-2023 10:39,69,23,40
08-01-2023 10:40,61,37,88
08-01-2023 10:41,65,14,82
08-01-2023 10:42,42,49,73
08-01-2023 10:43,61,52,34
08-01-2023 10:44,33,54,87
08-01-2023 10:45,60,19,15
08-01-2023 10:46,69,25,18
08-01-2023 10:47,52,60,49
08-01-2023 10:48,29,11,87
08-01-2023 10:49,44,44,31
08-01-2023 10:50,62,11,79
08-01-2023 10:51,37,42,71
08-01-2023 10:52,26,11,24
08-01-2023 10:53,41,16,59
08-01-2023 10:54,50,28,79
08-01-2023 10:55,39,18,40
08-01-2023 10:56,29,49,40
08-01-2023 10:57,57,69,83
08-01-2023 10:58,37,66,67
08-01-2023 10:59,38,63,48
08-01-2023 11:00,39,18,43
08-01-2023 11:01,41,42,52
08-01-2023 11:02,28,27,43
08-01-2023 11:03,56,57,45
08-01-2023 11:04,32,11,53
08-01-2023 11:05,20,51,79
08-01-2023 11:06,56,63,26
08-01-2023 11:07,60,55,79
08-01-2023 11:08,63,46,64
08-01-2023 11:09,64,35,45
08-01-2023 11:10,20,51,25
08-01-2023 11:11,57,20,79
08-01-2023 11:12,28,52,87
08-01-2023 11:13,33,67,39
08-01-2023 11:14,31,77,55
08-01-2023 11:15,69,14,56
08-01-2023 11:16,44,41,25
08-01-2023 11:17,30,29,85
08-01-2023 11:18,48,46,34
08-01-2023 11:19,43,10,48
08-01-2023 11:20,68,58,57
08-01-2023 11:21,34,65,49
08-01-2023 11:22,57,70,74
08-01-2023 11:23,60,61,63
08-01-2023 11:24,28,50,69
08-01-2023 11:25,63,77,21
08-01-2023 11:26,54,39,62
08-01-2023 11:27,58,65,69
08-01-2023 11:28,28,67,25
08-01-2023 11:29,57,70,28
08-01-2023 11:30,45,33,77
08-01-2023 11:31,59,60,63
08-01-2023 11:32,39,66,73
08-01-2023 11:33,59,13,63
08-01-2023 11:34,37,76,88
08-01-2023 11:35,53,61,22
08-01-2023 11:36,35,44,23
08-01-2023 11:37,45,55,32
08-01-2023 11:38,55,34,59
08-01-2023 11:39,20,68,67
08-01-2023 11:40,57,74,77
08-01-2023 11:41,47,21,40
08-01-2023 11:42,50,29,45
08-01-2023 11:43,38,15,29
08-01-2023 11:44,34,73,48
08-01-2023 11:45,57,75,83
08-01-2023 11:46,32,24,17
08-01-2023 11:47,47,17,21
08-01-2023 11:48,41,29,29
08-01-2023 11:49,59,12,23
08-01-2023 11:50,20,63,32
08-01-2023 11:51,31,25,41
08-01-2023 11:52,66,63,49
08-01-2023 11:53,32,25,61
08-01-2023 11:54,22,35,43
08-01-2023 11:55,34,14,76
08-01-2023 11:56,36,18,53
08-01-2023 11:57,42,35,30
08-01-2023 11:58,32,62,86
08-01-2023 11:59,38,68,89
08-01-2023 12:00,21,42,21
08-01-2023 12:01,41,46,59
08-01-2023 12:02,30,74,19
08-01-2023 12:03,33,26,28
08-01-2023 12:04,58,12,84
08-01-2023 12:05,22,36,53
08-01-2023 12:06,54,35,59
08-01-2023 12:07,24,44,79
08-01-2023 12:08,47,39,55
08-01-2023 12:09,30,16,28
08-01-2023 12:10,48,76,73
08-01-2023 12:11,68,68,26
08-01-2023 12:12,55,59,88
08-01-2023 12:13,69,67,57
08-01-2023 12:14,45,42,16
08-01-2023 12:15,52,57,29
08-01-2023 12:16,34,17,35
08-01-2023 12:17,44,25,41
08-01-2023 12:18,51,30,49
08-01-2023 12:19,49,35,50
08-01-2023 12:20,44,68,88
08-01-2023 12:21,50,17,29
08-01-2023 12:22,60,19,79
08-01-2023 12:23,58,63,59
08-01-2023 12:24,30,71,48
08-01-2023 12:25,52,48,74
08-01-2023 12:26,26,55,59
08-01-2023 12:27,22,21,66
08-01-2023 12:28,27,28,74
08-01-2023 12:29,68,14,82
08-01-2023 12:30,26,27,88
08-01-2023 12:31,56,43,25
08-01-2023 12:32,61,46,54
08-01-2023 12:33,65,70,25
08-01-2023 12:34,28,79,74
08-01-2023 12:35,59,58,64
08-01-2023 12:36,51,45,17
08-01-2023 12:37,20,26,23
08-01-2023 12:38,47,68,40
08-01-2023 12:39,36,57,79
08-01-2023 12:40,60,49,38
08-01-2023 12:41,32,17,78
08-01-2023 12:42,65,52,45
08-01-2023 12:43,63,36,64
08-01-2023 12:44,53,75,71
08-01-2023 12:45,48,37,50
08-01-2023 12:46,54,67,48
08-01-2023 12:47,31,41,46
08-01-2023 12:48,47,75,73
08-01-2023 12:49,56,39,82
08-01-2023 12:50,28,59,32
08-01-2023 12:51,37,19,83
08-01-2023 12:52,21,60,31
08-01-2023 12:53,55,40,21
08-01-2023 12:54,61,64,73
08-01-2023 12:55,31,70,40
08-01-2023 12:56,42,22,30
08-01-2023 12:57,45,55,34
08-01-2023 12:58,33,36,51
08-01-2023 12:59,42,11,15
08-01-2023 13:00,42,38,87
08-01-2023 13:01,33,46,22
08-01-2023 13:02,39,32,40
08-01-2023 13:03,28,76,54
08-01-2023 13:04,46,57,41
08-01-2023 13:05,53,52,24
08-01-2023 13:06,59,44,32
08-01-2023 13:07,31,15,67
08-01-2023 13:08,28,43,64
08-01-2023 13:09,41,11,69
08-01-2023 13:10,47,18,40
08-01-2023 13:11,61,39,63
08-01-2023 13:12,52,76,39
08-01-2023 13:13,69,48,23
08-01-2023 13:14,59,13,63
08-01-2023 13:15,40,36,85
08-01-2023 13:16,36,33,76
08-01-2023 13:17,24,59,74
08-01-2023 13:18,49,67,77
08-01-2023 13:19,54,16,68
08-01-2023 13:20,57,32,78
08-01-2023 13:21,60,76,54
08-01-2023 13:22,55,66,24
08-01-2023 13:23,56,32,17
08-01-2023 13:24,57,43,31
08-01-2023 13:25,51,36,56
08-01-2023 13:26,21,23,73
08-01-2023 13:27,69,61,56
08-01-2023 13:28,54,65,75
08-01-2023 13:29,50,66,38
08-01-2023 13:30,28,73,77
08-01-2023 13:31,27,66,33
08-01-2023 13:32,63,62,77
08-01-2023 13:33,36,59,66
08-01-2023 13:34,63,51,41
08-01-2023 13:35,35,54,89
08-01-2023 13:36,32,13,59
08-01-2023 13:37,23,40,16
08-01-2023 13:38,65,32,62
08-01-2023 13:39,55,52,68
08-01-2023 13:40,58,14,81
08-01-2023 13:41,38,36,66
08-01-2023 13:42,39,30,20
08-01-2023 13:43,68,29,29
08-01-2023 13:44,27,20,19
08-01-2023 13:45,39,14,57
08-01-2023 13:46,44,72,56
08-01-2023 13:47,67,31,41
08-01-2023 13:48,58,31,40
08-01-2023 13:49,69,54,70
08-01-2023 13:50,54,78,72
08-01-2023 13:51,43,45,27
08-01-2023 13:52,37,51,69
08-01-2023 13:53,57,78,22
08-01-2023 13:54,62,16,47
08-01-2023 13:55,68,74,86
08-01-2023 13:56,35,50,46
08-01-2023 13:57,58,70,74
08-01-2023 13:58,67,70,84
08-01-2023 13:59,42,21,89
08-01-2023 14:00,39,18,27
08-01-2023 14:01,30,71,18
08-01-2023 14:02,30,52,49
08-01-2023 14:03,49,10,37
08-01-2023 14:04,61,13,89
08-01-2023 14:05,65,17,42
08-01-2023 14:06,69,32,62
08-01-2023 14:07,39,67,57
08-01-2023 14:08,56,74,61
08-01-2023 14:09,53,16,67
08-01-2023 14:10,59,18,68
08-01-2023 14:11,45,54,74
08-01-2023 14:12,66,12,73
08-01-2023 14:13,33,62,73
08-01-2023 14:14,65,64,70
08-01-2023 14:15,52,58,86
08-01-2023 14:16,50,38,66
08-01-2023 14:17,46,17,28
08-01-2023 14:18,36,78,79
08-01-2023 14:19,45,64,64
08-01-2023 14:20,33,12,19
08-01-2023 14:21,47,71,21
08-01-2023 14:22,34,23,54
08-01-2023 14:23,31,40,69
08-01-2023 14:24,69,44,31
08-01-2023 14:25,55,34,61
08-01-2023 14:26,30,15,78
08-01-2023 14:27,63,63,79
08-01-2023 14:28,47,60,25
08-01-2023 14:29,64,68,68
08-01-2023 14:30,42,24,32
08-01-2023 14:31,63,44,67
08-01-2023 14:32,52,59,27
08-01-2023 14:33,22,48,39
08-01-2023 14:34,24,12,44
08-01-2023 14:35,32,50,62
08-01-2023 14:36,69,19,31
08-01-2023 14:37,57,13,68
08-01-2023 14:38,49,29,27
08-01-2023 14:39,22,79,16
08-01-2023 14:40,43,46,66
08-01-2023 14:41,41,51,26
08-01-2023 14:42,51,58,83
08-01-2023 14:43,31,32,43
08-01-2023 14:44,44,72,62
08-01-2023 14:45,26,30,66
08-01-2023 14:46,63,57,44
08-01-2023 14:47,31,68,50
08-01-2023 14:48,54,69,24
08-01-2023 14:49,44,38,61
08-01-2023 14:50,35,34,27
08-01-2023 14:51,40,61,70
08-01-2023 14:52,62,14,44
08-01-2023 14:53,50,62,17
08-01-2023 14:54,29,56,25
08-01-2023 14:55,69,61,28
08-01-2023 14:56,66,71,20
08-01-2023 14:57,36,13,59
08-01-2023 14:58,31,61,43
08-01-2023 14:59,38,20,17
08-01-2023 15:00,30,56,77
08-01-2023 15:01,32,21,20
08-01-2023 15:02,68,77,72
08-01-2023 15:03,50,38,87
08-01-2023 15:04,29,32,67
08-01-2023 15:05,40,43,56
08-01-2023 15:06,44,37,73
08-01-2023 15:07,54,67,67
08-01-2023 15:08,44,10,45
08-01-2023 15:09,45,19,57
08-01-2023 15:10,67,33,86
08-01-2023 15:11,43,42,24
08-01-2023 15:12,38,37,23
08-01-2023 15:13,53,47,60
08-01-2023 15:14,49,58,57
08-01-2023 15:15,50,20,33
08-01-2023 15:16,61,58,78
08-01-2023 15:17,50,40,38
08-01-2023 15:18,20,21,29
08-01-2023 15:19,65,33,77
08-01-2023 15:20,34,23,23
08-01-2023 15:21,59,69,21
08-01-2023 15:22,64,14,64
08-01-2023 15:23,26,20,40
08-01-2023 15:24,28,34,41
08-01-2023 15:25,62,26,24
08-01-2023 15:26,62,45,70
08-01-2023 15:27,67,34,34
08-01-2023 15:28,23,22,44
08-01-2023 15:29,45,56,39
08-01-2023 15:30,35,46,70
08-01-2023 15:31,21,31,49
08-01-2023 15:32,56,22,40
08-01-2023 15:33,38,16,19
08-01-2023 15:34,53,15,71
08-01-2023 15:35,25,64,28
08-01-2023 15:36,55,72,81
08-01-2023 15:37,29,13,77
08-01-2023 15:38,46,29,79
08-01-2023 15:39,20,55,69
08-01-2023 15:40,42,66,86
08-01-2023 15:41,54,77,42
08-01-2023 15:42,29,14,30
08-01-2023 15:43,25,70,41
08-01-2023 15:44,28,65,32
08-01-2023 15:45,60,40,20
08-01-2023 15:46,20,33,16
08-01-2023 15:47,55,57,18
08-01-2023 15:48,69,34,49
08-01-2023 15:49,69,73,17
08-01-2023 15:50,59,10,60
08-01-2023 15:51,44,31,86
08-01-2023 15:52,69,47,26
08-01-2023 15:53,39,21,35
08-01-2023 15:54,45,63,47
08-01-2023 15:55,40,78,36
08-01-2023 15:56,67,38,80
08-01-2023 15:57,52,22,50
08-01-2023 15:58,28,44,70
08-01-2023 15:59,46,39,88
08-01-2023 16:00,31,70,55
08-01-2023 16:01,32,31,66
08-01-2023 16:02,58,78,57
08-01-2023 16:03,42,60,19
08-01-2023 16:04,67,72,55
08-01-2023 16:05,39,13,40
08-01-2023 16:06,48,49,16
